company_name,exchange,year,text_excerpt,label,original_filename
NYSE,CDE,2023,"environmental, social and
governance practices to the mutual benefit of all Coeur stakeholders. An example of this commitment was the
successful completion of the open pit backfill project at Palmarejo. The project reduces the operation’s future
overall water needs at the mine by an estimated 20% while utilizing the legacy open pit for tailings storage,
which accelerates our future reclamation and remediation efforts. Each of our sites is held to industry leading
standards of geotechnical stabil",0,NYSE_CDE_2023
NYSE,RYN,2022,"scope of the
remediation activity for the millsite. The consent decree, which includes the CAP, was entered in Kitsap County
Superior Court on November 25, 2020.
Natural Resources Damages
In addition to the cleanup costs discussed previously, certain environmental laws allow state, federal, and tribal
trustees (collectively, the “Trustees”) to bring suit against property owners to recover natural resource damages
(“NRD”). Similar to cleanup responsibility, liability for NRD can attach to a prope",0,NYSE_RYN_2022
NASDAQ,SRCE,2020,"Scope of coverage
41
through Bank Locations
231 SARASOTA, FL
Sarasota, FL
Specialty Finance
Group Locations
x
SHAREHOLDERS’ INFORMATION
2020 STOCK PERFORMANCE & DIVIDENDS
1st Source Corporation common stock is traded on the Over-The-Counter Market and is listed on the NASDAQ Global
Select Market under the symbol “SRCE.” 1st Source is also listed on the National Market System tables in many daily papers
under the symbol “1stSrc.”
High and low common stock prices, cash dividends paid for 2020 and",0,NASDAQ_SRCE_2020
NYSE,MFA,2022,"scope and costs of the agencies’ guarantee and their affordable housing mission, some of which could be
addressed even in the absence of large-scale reform. On March 27, 2019, then President Trump issued a memorandum on federal housing finance reform that
directed the Secretary of the Treasury to develop a plan for administrative and legislative reforms as soon as practicable to achieve the following housing reform
goals: 1) ending the conservatorships of the Government-sponsored enterprises (or",0,NYSE_MFA_2022
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,BAC,2022,"Scope 1 and Scope 2 emissions. Data Summary (2021) available at www.bankofamerica.com/
Estimate and report material upstream and downstream (GHG ESGData2021.
Protocol Scope 3) emissions where appropriate.
• Scope 1 Direct: 57,076
• Location-based Scope 2 Indirect: 601,906
• Market-Based Scope 2 Indirect: 13,886
• Total net Scope 1 and Market-Based Scope 2: 0
• Scope 3 Purchased Goods and Services: 1,436,100
• Scope 3 Capital Goods: 46,183
• Scope 3 Fuel- and Energy-Related Activities: 141,748
•",1,NYSE_BAC_2022
NASDAQ,SAFT,2023,"scope of their authority. We reserve the ability to cancel any coverage bound, in
accordance with applicable law. In total, our independent agents numbered 834 and had 1,090 offices (some agencies
have more than one office) and approximately 11,091 customer service representatives during 2023.
Voluntary Agents. In 2023, we obtained approximately 97.1% of our direct written premiums for automobile
insurance and 100% of our direct written premiums for all of our other lines of business through our",0,NASDAQ_SAFT_2023
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,BAC,2023,"Scope 1 and Scope 2 emissions. Summary (2022) available at www.bankofamerica.com/ESGData2022.
Estimate and report material upstream and downstream (GHG See page 76 for Cautionary Information and Forward-Looking
Protocol Scope 3) emissions where appropriate. Statements regarding Stakeholder Capitalism Metrics.
• Scope 1 Direct: 66,775
• Location-based Scope 2 Indirect: 634,510
• Market-Based Scope 2 Indirect: 17,794
• Total net Scope 1 and Market-Based Scope 2: 0
• Scope 3 Purchased Goods and Ser",1,NYSE_BAC_2023
NASDAQ,AMBC,2020,"scope of review based upon each bond such as working with the issuer, trustee, bond counsel, servicer
type’s risk profile. The risk profile is assessed regularly in and other interested parties in an attempt to remediate the
response to our own experience and judgments or external problem and minimize AAC’s exposure to potential loss. Other
factors such as the economic environment and industry trends. actions could include working with bond holders and other
The focus of a credit review is to as",0,NASDAQ_AMBC_2020
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NASDAQ,AAPL,2020,"scope or eliminated, the Company’s financial
condition and operating results could be materially adversely affected.
The Company relies on access to third-party intellectual property, which may not be available to the Company on
commercially reasonable terms or at all.
Many of the Company’s products and services are designed to include intellectual property owned by third parties, which
requires licenses from those third parties. In addition, because of technological changes in the industries in",0,NASDAQ_AAPL_2020
NYSE,TDG,2021,"scopeoftheCompany’sproduct
lines,managementbelievesthatthelossorexpirationofanysingleintellectualpropertyrightwouldnothavea
materialeffectonourconsolidatedfinancialstatements.
EnvironmentalMatters
Ouroperationsandfacilitiesaresubjecttoanumberoffederal,state,localandforeignenvironmentallaws
andregulationsthatgovern,amongotherthings,dischargesofpollutantsintotheairandwater,thegeneration,
handling,storageanddisposalofhazardousmaterialsandwastes,theremediationofcontaminationandthe
healthandsafetyofouremployees.EnvironmentallawsandregulationsmayrequirethattheCompany
investigateandremediatetheeffectsofthereleaseordisposalofmaterialsatsitesassociatedwithpastand
presentoperations.Certainfacilitiesandthird-partysitesutilizedbytheCompanyhavebeenidentifiedas
potentiallyresponsiblepartiesunderthefederalsuperfundlawsandcomparablestatelaws.TheCompanyis
currentlyinvolvedintheinvestigationandremediationofanumberofsitesunderapplicablelaws.
9
Forinformationregardingenvironmentalaccruals,refertoNote15,“C",0,NYSE_TDG_2021
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,MFA,2021,"scope and costs of the agencies’ guarantee and their affordable housing mission, some of which could be addressed even in the
absence of large-scale reform. On March 27, 2019, then President Trump issued a memorandum on federal housing finance reform that directed the Secretary of the
Treasury to develop a plan for administrative and legislative reforms as soon as practicable to achieve the following housing reform goals: 1) ending the
conservatorships of the Government-sponsored enterprises (or",0,NYSE_MFA_2021
NYSE,SHW,2020,"scope of the COVID-19 pandemic and the actions implemented by international, federal,
state and local public health and governmental authorities to contain and combat the outbreak and spread of
COVID-19, which may exacerbate one or more of the aforementioned and/or other risks, uncertainties and factors
more fully described in the Company’s reports filed with the Securities and Exchange Commission.
Readers are cautioned that it is not possible to predict or identify all of the risks, uncertainti",0,NYSE_SHW_2020
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,PRI,2021,"scopeandresourcesavailableinthis
ourclientsunderstandtheirfinancial strategicplatform.
needsintheareasofdebt,financial
– VirtualBaseShop: Inanefforttoease
protection,andsavingsaswellas
theadministrativeburdenonRVPsand
introducesprudentfinancialconcepts,
simplifyindependentsalesforce
suchasregularsavingandaccelerating
operations,wemakeavailabletoRVPsa
therepaymentofhighcostcreditcard
secureIntranet-basedpaperlessfield
debt,tohelpthemreachtheirfinancial
officemanagementsystemaspartofthe
goals.TheF",0,NYSE_PRI_2021
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,CLR,2022,"scope the resulting shortages or higher costs could delay
the execution of our drilling and development plans or cause us to incur expenditures not provided for in our capital budget or to not achieve the rates of
return we are targeting for our development program, all of which could have a material adverse effect on our business, financial condition, results of
operations and cash flows.
We have been an early entrant into new or emerging plays. As a result, our drilling results in these areas are uncertain, and the value of our
undeveloped acreage will decline if drilling results are unsuccessful.
While our costs to acquire undeveloped acreage in new or emerging plays have generally been less than those of later entrants into a developing play, our
drilling results in new or emerging areas are more uncertain than drilling results in developed and producing areas. Since new or emerging plays have
limited or no production history, we are unable to use past drilling results in those are",0,NYSE_CLR_2022
NASDAQ,EBMT,2021,"scope
of its business, its investments, its reserves against deposits, the timing of the availability of deposited funds, and the nature,
amount of, and collateral for loans. Federal laws also regulate community reinvestment and insider credit transactions and
impose safety and soundness standards.
The Bank’s general permissible lending limit for loans-to-one-borrower is 15.0% of unimpaired capital and surplus. An
additional amount may be lent, equal to 10.0% of total capital, if the loan is ful",0,NASDAQ_EBMT_2021
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,TECK,2023,"Scope 1 and 2 emissions) of Teck’s
steelmaking coal operations with that of other global steelmaking coal producers, based on analysis published by Skarn Associates covering 2018–
2022, which states that the carbon performance of Teck’s steelmaking coal operations is more than 50% below the global weighted average.
2 On November 13, 2023, Teck announced it had agreed to sell its entire interest in its steelmaking coal business through a sale of a majority 77% interest to
Glencore plc (Glencore) and a sale of a minority 20% and 3% interest to Nippon Steel Corporation (NSC) and POSCO, respectively. For further information,
see page 35.
Our Business 3
2023 Highlights
Financial
· Adjusted EBITDA1 was $6.4 billion for the year, driven by robust prices for steelmaking coal and copper and higher
steelmaking coal sales volumes
· Profit from continuing operations before taxes was $3.9 billion for the year
· Adjusted profit attributable to shareholders1 was $2.7 billion or $5.23 per share for th",0,NYSE_TECK_2023
NYSE,BAC,2023,"Scope 1 and Scope 2 emissions. Summary (2022) available at www.bankofamerica.com/ESGData2022.
Estimate and report material upstream and downstream (GHG See page 76 for Cautionary Information and Forward-Looking
Protocol Scope 3) emissions where appropriate. Statements regarding Stakeholder Capitalism Metrics.
• Scope 1 Direct: 66,775
• Location-based Scope 2 Indirect: 634,510
• Market-Based Scope 2 Indirect: 17,794
• Total net Scope 1 and Market-Based Scope 2: 0
• Scope 3 Purchased Goods and Ser",1,NYSE_BAC_2023
NYSE,BAC,2023,"Scope 1 and Scope 2 emissions. Summary (2022) available at www.bankofamerica.com/ESGData2022.
Estimate and report material upstream and downstream (GHG See page 76 for Cautionary Information and Forward-Looking
Protocol Scope 3) emissions where appropriate. Statements regarding Stakeholder Capitalism Metrics.
• Scope 1 Direct: 66,775
• Location-based Scope 2 Indirect: 634,510
• Market-Based Scope 2 Indirect: 17,794
• Total net Scope 1 and Market-Based Scope 2: 0
• Scope 3 Purchased Goods and Ser",1,NYSE_BAC_2023
NYSE,BAC,2023,"Scope 1 and Scope 2 emissions. Summary (2022) available at www.bankofamerica.com/ESGData2022.
Estimate and report material upstream and downstream (GHG See page 76 for Cautionary Information and Forward-Looking
Protocol Scope 3) emissions where appropriate. Statements regarding Stakeholder Capitalism Metrics.
• Scope 1 Direct: 66,775
• Location-based Scope 2 Indirect: 634,510
• Market-Based Scope 2 Indirect: 17,794
• Total net Scope 1 and Market-Based Scope 2: 0
• Scope 3 Purchased Goods and Ser",1,NYSE_BAC_2023
NYSE,MPC,2023,"Scope 1 and 2 GHG Emissions Absolute Scope 3 - Category 11 Methane Emissions Intensity(1)(2) Freshwater Withdrawal Intensity(1)(3)
Intensity(1)(2) (tonnes COe/ GHG Emissions(1)(2) (tonnes COe) (methane-scf/natural gas input-scf) (megaliters/million boe input)
2 2
thousand boe input) 2030 Goal Progress 2030 Goal 2025 Goal 2030 Goal Progress
2030 Goal Progress Progress
30% reduction of Scope 1 and 2 GHG 15% reduction of Scope 3 - Category Reduce MPLX G&P methane 20% reduction of freshwater
emissions intensity by 2030 from 11 GHG emissions by 2030 from 2019 emissions intensity 50% by 2025 and withdrawal intensity by 2030 from
2014 levels levels 75% by 2030 from 2016 levels 2016 levels
(1) Additional information regarding our targets, including calculation methodologies, can be found in our
2023 Perspectives on Climate-Related Scenarios report, available at www.marathonpetroleum.com/sustainability.
(2) 2023 estimated values are preliminary and subject to change.
(3) Progress shown through ",1,NYSE_MPC_2023
NYSE,BAC,2022,"Scope 1 and Scope 2 emissions. Data Summary (2021) available at www.bankofamerica.com/
Estimate and report material upstream and downstream (GHG ESGData2021.
Protocol Scope 3) emissions where appropriate.
• Scope 1 Direct: 57,076
• Location-based Scope 2 Indirect: 601,906
• Market-Based Scope 2 Indirect: 13,886
• Total net Scope 1 and Market-Based Scope 2: 0
• Scope 3 Purchased Goods and Services: 1,436,100
• Scope 3 Capital Goods: 46,183
• Scope 3 Fuel- and Energy-Related Activities: 141,748
•",1,NYSE_BAC_2022
NASDAQ,MDLZ,2020,"scopeofitscoverageasdeterminedbythepatentofficeorcourtsinthecountry,andtheavailabilityoflegal
remediesinthecountry.Whileourpatentportfolioismaterialtoourbusiness,thelossofonepatentoragroupof
relatedpatentswouldnothaveamaterialadverseeffectonourbusiness.
Fromtimetotime,wegrantthirdpartieslicensestouseoneormoreofourtrademarks,patentsand/orproprietary
tradesecretsinconnectionwiththemanufacture,saleordistributionofthird-partyproducts.Similarly,wesellsome
productsunderbrands,patentsand/orproprietaryt",0,NASDAQ_MDLZ_2020
NYSE,HES,2023,"Scope 1 and 2 GHG emissions intensity by
approximately50%andmethaneemissionsintensitybyapproximately50%,bothfrom2017levels. InJanuary2022,weannounced
ourplantoreduceroutineflaringatHessoperatedassetstozerobytheendof2025. InDecember2022,weannouncedanagreement
30
with the Government of Guyana to purchase 37.5 million REDD+ carbon credits, including current and future issuances, for a
minimum of $750 million from 2022 through 2032 to prevent deforestation and support sustainable development in Guyana. This
agreement adds to the Corporation’s ongoing emissions reduction efforts and is an important part of our commitment to achieve net
zeroScope1and2greenhousegasemissionsonanetequitybasisby2050.
Our business planning includes actions we expect to undertake to continue reducing our carbon footprint consistent with our
targets. We also conduct annual scenario planning as a methodology to assess our portfolio’s resilience to differing scenarios of
energy supply and demand over the longer term,",0,NYSE_HES_2023
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,BCE,2023,"scope 3 emissions have been restated
information relating to specific disclosure standards is presented. In
following a change in the calculation methodology. The previous
addition, we have provided indices (GRI, SASB, UNGC, SDG and World
database used for GHG emissions calculations from expenditures has
Economic Forum) detailing how we respond to each standard, which
been replaced by the factors in the U.S. CPE – US Environmentally-
are available in our ESG data summary. Some metrics disclosed",1,NYSE_BCE_2023
NYSE,ATO,2022,"emissions from
20
percent
2017 reported EPA values for distribution mains and services.
260,000
We conducted 260,000 hours of safety and technical and other training in order to
hours
continue to provide safe and reliable service.
50
percent The percentage of electronic bills issued increased to 50 percent.
206,000 wireless meters We installed approximately 206,000 wireless meter reading devices.
2 | ATMOS ENERGY CORPORATION
A MESSAGE FROM LEADERSHIP
Letter To Our Stakeholders
I
n Fiscal 2022, we continued to execute our proven
investment strategy of operating safely and reliably
while we modernize our natural gas distribution, trans-
J. Kevin Akers
mission, and storage systems. We invested $2.4 billion in
President and Chief Executive Officer
fiscal 2022 with approximately 88 percent of that capital
investment dedicated to safety and reliability projects.
We also replaced 900 miles of distribution and transmis- November 14, 2022
sion mains and 47,700 service lines. Over the last eleve",0,NYSE_ATO_2022
NYSE,FC,2021,"scope,andseverityofthe
pandemic;governmental,business,andindividuals’actionsthathavebeentaken,andcontinuetobetaken,in
responsetothepandemic;theimpactofthepandemiconworldwideeconomicactivity,includingensuingsupply
chainissues,andactionstakeninresponse;theeffectonourclients,includingeducationalandgovernmental
institutions,andclientdemandforourservices;ourabilitytosellandprovideourservicesandsolutions,includingthe
impactoftravelrestrictions,peopleworkingfromremotelocations,andlimitationsonin-person",0,NYSE_FC_2021
NYSE,CB,2021,"scope of audit work and related fee arrangements; and reviews audit reports and findings. In addition, the
independent registered public accountants and the internal auditor meet separately with the Audit Committee, without
management representatives present, to discuss the results of their audits; the adequacy of Chubb's internal control; the quality
of its financial reporting; and the safeguarding of assets against unauthorized acquisition, use or disposition.
The consolidated financial statem",0,NYSE_CB_2021
NYSE,BA,2023,"scope are prompted by the results of investigations. For additional information
relating to environmental contingencies, see Note 13 to our Consolidated Financial Statements.
Non-U.S. Sales. Our non-U.S. sales are subject to both U.S. and non-U.S. governmental regulations
and procurement policies and practices, including regulations relating to import-export control, tariffs,
investment, exchange controls, anti-corruption and repatriation of earnings. Non-U.S. sales are also
subject to varying c",0,NYSE_BA_2023
NYSE,MPC,2023,"Scope 1 and 2 GHG Emissions Absolute Scope 3 - Category 11 Methane Emissions Intensity(1)(2) Freshwater Withdrawal Intensity(1)(3)
Intensity(1)(2) (tonnes COe/ GHG Emissions(1)(2) (tonnes COe) (methane-scf/natural gas input-scf) (megaliters/million boe input)
2 2
thousand boe input) 2030 Goal Progress 2030 Goal 2025 Goal 2030 Goal Progress
2030 Goal Progress Progress
30% reduction of Scope 1 and 2 GHG 15% reduction of Scope 3 - Category Reduce MPLX G&P methane 20% reduction of freshwater
emissions intensity by 2030 from 11 GHG emissions by 2030 from 2019 emissions intensity 50% by 2025 and withdrawal intensity by 2030 from
2014 levels levels 75% by 2030 from 2016 levels 2016 levels
(1) Additional information regarding our targets, including calculation methodologies, can be found in our
2023 Perspectives on Climate-Related Scenarios report, available at www.marathonpetroleum.com/sustainability.
(2) 2023 estimated values are preliminary and subject to change.
(3) Progress shown through ",1,NYSE_MPC_2023
NYSE,BCE,2020,"scope 1, GHG emissions from sources owned or controlled by Bell, and scope 2, GHG emissions associated with the consumption of purchased electricity, heat, steam and cooling.
(2) The variation from 2019 to 2020 is the result of appointments made to the BCE Board during 2020 in anticipation of the retirements of 3 directors at the 2021 annual shareholder meeting.
(3) Based on director nominees for election at the 2021 annual shareholder meeting.
● With strict focus on the protection
of customer i",0,NYSE_BCE_2020
NASDAQ,PZZA,2023,"scope
of non-competition provisions and the ability of a franchisor to terminate or refuse to renew a franchise. Some foreign
countries also have disclosure requirements and other laws regulating franchising and the franchisor-franchisee
relationship. National, state and local government regulations or initiatives, including health care legislation, “living wage,”
or other current or proposed regulations, and increases in minimum wage rates affect Papa John’s as well as others within
the restaur",0,NASDAQ_PZZA_2023
NYSE,FC,2022,"scope,andseverityofthepandemic;governmental,
business,andindividuals’actionsthathavebeentaken,andcontinuetobetaken,inresponsetothepandemic;the
impactofthepandemiconworldwideeconomicactivity,includingrelatedsupplychainissues(including,forexample,
shippingdelays,capacityconstraints,increasinglaborcosts,andsupplyshortages),andactionstakeninresponseto
suchimpacts;theeffectonourclients,includingeducationalinstitutions,andclientdemandforourservices;our
abilitytoconductin-personprograms;ourabilitytosel",0,NYSE_FC_2022
NASDAQ,MDLZ,2021,"Scope1
through3greenhousegasemissions)by2050.WehavesignedtheSBTi’sBusinessAmbitionfor1.5°C,aligning
ourlong-termemissionsmitigationgoalswiththeaimoflimitingtemperatureriseinaccordancewiththeParis
Agreement,the2015internationaltreatyonclimatechange.WealsojoinedtheUnitedNationsRacetoZero
campaigntohelpbuildmomentumtowardadecarbonizedeconomy.Thesegoalsareastrategicpriorityandhelp
guideusaswecontinueoursustainabilityworktodrivelastingprogressatscaleandcreatelong-termvalueforthe
businessandourstakeho",0,NASDAQ_MDLZ_2021
NASDAQ,TXRH,2020,"scope and frequency of which
are based on comprehensive risk assessments which have been approved by the audit committee. Additionally, a risk
committee comprised of Company management regularly updates the audit committee on the results of its risk
management activities, which are based on the Company’s prioritized risk overview that is updated at least annually and
reviewed with the audit committee. The audit committee is routinely advised of strategic, operational, financial, legal,
cybersecurity, and other business risks both during and outside of regularly scheduled meetings, and the audit committee
reviews and monitors specific activities to manage these risks, such as insurance plans and internal controls (as and if
applicable).
Through the compensation committee’s charter, the Board has authorized the compensation committee to oversee
the compensation programs for the Company’s executive officers and non-employee directors on the Board. The
compensation committee, in fulfilling",0,NASDAQ_TXRH_2020
